"id","name","url","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","geo.latitude","geo.longitude","telephone","faxNumber","email"
"68447","Chrysler of Rantoul","http://www.chryslerofrantoul.com","225 1/2 South Meyers","Rantoul","IL","61866-2223",40.3091,-88.161,"2178922155",,
"TX083","Classic Kia","HTTP://WWW.CLASSICKIA.COM","7500 Twin City Highway","Port Arthur","TX","77642","29.9566139","-93.96389719999999","409-727-7600",,
"111990","KNOEPFLER CHEVROLET CO.","http://www.kchev.com","100 JACKSON ST","SIOUX CITY","IA","51101-1727",42.492,-96.4015,"(712) 279-7100","(712) 277-0076",
"172786","SIMPSON BUICK GMC OF BUENA PARK","http://www.simpsonbuickgmcbuenapark.com","6600 AUTO CENTER DRIVE","BUENA PARK","CA","90621-2927",33.864,-117.9917,"(714) 690-6200","(714) 690-5030",
"LA027","GREG LEBLANC HYUNDAI","www.gregleblanchyundai.com","218 SOUTH HOLLYWOOD ROAD","THIBODAUX","LA","70360",29.7773942,-90.8248164,"985-219-1177","985-446-3260","scott@gregleblanc.com"
"01092","Conway Ford Inc.","http://www.conwayfordinc.com","2393 Highway 501 W","Conway","SC","29526","33.854030","-79.078249","(843) 365-5596","",
"09954","Tom Masano Ford, Inc.","http://www.tommasanoford.com","1600 Lancaster Avenue","Reading","PA","19607","40.309943","-75.952676","(877) 866-6272","(610) 775-7164",
"26959","Price Chrysler Dodge Jeep Ram","http://www.chrysler.com//hostc/fad/moreDealerInfo.do?dealerCode=26959","354 South Highway 55","Price","UT","84501-3535",39.5942,-110.7905,"4356373360",,
"07192","Anderson Ford Lincoln","http://www.AndersonLincolnofLincoln.com","2500 Wildcat","Lincoln","NE","68521","40.882370","-96.684051","(866) 725-1996","(402) 458-9836",
"3536","GETTEL NISSAN OF SARASOTA","http://www.gettelnissan.com","3530 BEE RIDGE RD","SARASOTA","FL","34239","27.29881","-82.499106","941-921-2655","941-923-1535",
"167263","PRIDE CHEVROLET PONTIAC, INC.","http://www.pridechevrolet.com","715 LYNNWAY","LYNN","MA","01905-3017",42.4509,-70.9631,"(781) 599-1200","(781) 593-3482",
"43027","Young Auto Mall","http://www.youngscion.com","1945 North Main Street","Logan","UT","84341","41.7682860000000033551259548403322696685791015625","-111.83413500000000340151018463075160980224609375","(866) 413-2551",,
"03276","Jim Robinson Ford-Lincoln, Inc.","http://www.jimrobinsonlincoln.com","95 Robinson Drive","Triadelphia","WV","26059","40.051321","-80.595098","(304) 232-2400","(304) 232-3911",
"43601","Reed Chrysler Sales","http://www.reedchrysler.net","1724 N Spring St","Beaver Dam","WI","53916-1106",43.479,-88.8216,"9208872300",,
"84112","SMART CENTER OF SEATTLE","WWW.SMARTCENTERSEATTLE.COM","2025 AIRPORT WAY SOUTH","SEATTLE","WA","98134",47.5842672,-122.3222017,"2063245959",,
"42319","AutoNation Toyota North Arlington","http://www.autonationtoyotanortharlington.com","1661 Wet 'N Wild Way","Arlington","TX","76011",32.759986,-97.086718,"8179939903",,
"03888","Wolf Auto Center Sterling, LLC","http://www.wolfautocentersterling.com","520 East Chestnut Street","Sterling","CO","80751","40.620825","-103.194043","(970) 522-2523","",
"NY064","MANFREDI HYUNDAI","www.manfredihyundai.net","1590 HYLAN BLVD","STATEN ISLAND","NY","10305",40.5944059,-74.0711359,"718-727-2277","718-981-2601","customercare@manfrediautomall.com"
"070550","Green Subaru","http://www.green-wabash.subaru.com","3861 Wabash","Springfield","IL","62711","39.75679","-89.724857","2175221222",,
"117980","D'ADDARIO BUICK GMC CADILLAC","http://www.mariodaddario.com","329 BRIDGEPORT AVE","SHELTON","CT","06484-3860",41.2985,-73.1066,"(203) 929-5391","(203) 926-2061",
"2481","DAN WILDER NISSAN","http://www.wildernissan.com/","97 DEER PARK RD","PORT ANGELES","WA","98362","48.103385","-123.344468","360-452-9268","360-457-9336",
"286511","SAGE COVINA CHEVROLET","http://www.chevyofcovina.com","635 S CITRUS AVE","COVINA","CA","91723-3416",34.07796,-117.89098,"(626) 732-1100",,
"00295","Chatsworth Ford","http://www.chatsworthford.com","2790 Highway 76","Chatsworth","GA","30705","34.782890","-84.819292","(706) 695-6701","(706) 517-0243",
"422531","Bob Baker Volkswagen","http://www.bobbakervw.com","5500 Paseo Del Norte","Carlsbad","CA","92008","33.1300","-117.3250","7608045000",,
"68515","Frontier Motor Company","http://www.frontiermotor.net","1700 East Highway 66","El Reno","OK","73036-6600",35.508,-97.9355,"4052626433",,
"114627","ROTOLO CHEVROLET INC.","http://www.rotolochevy.com","16666 SOUTH HIGHLAND AVENUE","FONTANA","CA","92336-1213",34.13359,-117.44123,"(909) 822-1111","(909) 428-9814",
"VA028","ALEXANDRIA HYUNDAI","www.alexandriahyundai.com","1707 MOUNT VERNON AVE.","ALEXANDRIA","VA","22301",38.821834,-77.057545,"703-535-6840","703-535-1532","KPREILLY@AOL.COM"
"5303","SUTHERLIN NISSAN ORLANDO","http://www.sutherlinnissanorlando.com","8125 EAST COLONIAL DR","ORLANDO","FL","32817","28.588017","-81.240868","407-657-9500","407-571-0419",
"OH055","Kia Of Bedford","http://WWW.KIAOFBEDFORD.COM","18180 Rockside Road","Bedford","OH","44146","41.405022","-81.550034","440-735-4000",,
"20455","Casa Ford Lincoln","http://www.mycasaford.com","5815 Montana","El Paso","TX","79925","31.784777","-106.418692","(915) 779-2272","(915) 772-3420",
"28786","BMW of Anchorage","http://www.bmwofanchorage.com","730 E 5th Ave","Anchorage","AK","99501-2733",61.2179,-149.8682,"(877)583-5028","(907)646-7561",
"5186","NISSAN OF FORT WORTH","http://www.nissanoffortworth.com","3451 W. LOOP 820 S.","FORT WORTH","TX","76116","32.721904","-97.478395","817-560-9000","817-696-4806",
"111887","RANZ MOTOR CO., INC.","http://www.ranzmotors.com","1401 W BEECH ST","CHANUTE","KS","66720-0000",37.6892,-95.4702,"(620) 431-4550","(620) 431-1907",
"04101","Lavonia Ford, Inc.","http://www.lavoniaford.com","86 North Fairview Road","Lavonia","GA","30553","34.446924","-83.142555","(706) 356-1933","(706) 356-1828",
"070433","Subaru of Beechmont","http://www.beechmont.subaru.com","8021 Beechmont Ave","Cincinnati","OH","45255","39.072502","-84.331905","5134744313",,
"425A72","Audi Plano","www.boardwalk-audi.com","5930 W Plano Pkwy","Plano","TX","75093",33.0153,-96.8267,"2144523800",,
"226459","CAPITAL BUICK GMC, LLC","http://www.capitalbpg.com","2150 COBB PKWY SE","SMYRNA","GA","30080-7630",33.9008,-84.486,"(770) 953-1800","(770) 618-7153",
"160034","ANDY MOHR BUICK-PONTIAC-GMC,INC.","http://www.andymohrgmcbuick.com","9295 E  131ST STREET","FISHERS","IN","46038-3577",39.9788,-86.0041,"(317) 632-6300","(317) 284-5472",
"11408","West Point Lincoln","http://www.westpointlincolnofhouston.com","11666 Katy Freeway at Kirkwood","Houston","TX","77043","29.799473","-95.563144","(281) 493-2000","(281) 596-1117",
"02795","Power Ford Lincoln","http://www.powerlincolnnewport.com","1107 N. Coast Hwy","Newport","OR","97365","44.644708","-124.053024","(541) 265-4601","(541) 265-2998",
"37160","Baierl Scion","http://www.baierlscion.com","19045 Perry Highway","Mars","PA","16046","40.6709790000000026566340238787233829498291015625","-80.0982499999999930651028989814221858978271484375","(877) 465-9151",,"ScionEcom37160@toyota.com"
"42032","Artioli Chrysler Dodge","http://www.artiolidodge.net","525 Enfield St","Enfield","CT","06082-2428",42.0095,-72.5934,"8607452469",,
"23753","Louisburg Garage","http://www.louisburggarage.net","2049 Louisburg Road","Cuba City","WI","53807-9784",42.5736,-90.5491,"6087484441",,
"63720","Riverside Auto Sales","http://www.riversideautochryslerdodge.com","2511 Ludington St","Escanaba","MI","49829-1330",45.7458,-87.0841,"9067866834",,
"407215","Jeff Smith VW of Warner Robins","http://www.jeffsmithvw.com","741 Russell Pkwy","Warner Robins","GA","31088","32.5934","-83.6355","4782931701",,
"OH069","Taylor Kia-Findlay","HTTP://WWW.TAYLORKIAFINDLAY.COM/INDEX.HTM","12002 County Road 99","Findlay","OH","45840","41.08838050000001","-83.6511721","567-429-7100",,
"66518","Frontier Motors","http://www.frontiermotorschryslerdodgejeep.com","31406 US Highway 18","Winner","SD","57580-6482",43.3815,-99.8879,"6058421880",,
"60426","Russ Darrow Chrysler Jeep Dodge Madison","http://www.russdarrowchryslerjeep.com","3502 Lancaster Dr","Madison","WI","53718-6381",43.14,-89.2914,"8886934017",,
"06564","Hearn Ford Inc.","http://www.hearnfordinc.com","Highway 17 North","Chatom","AL","36518","31.417805","-88.255613","(251) 847-2229","(251) 847-2442",
"j5454","Jaguar Virginia Beach","www.checkeredflagjaguar.net","2865 Virginia Beach Blvd","Virginia Beach","VA","23452-4200","36.83414","-76.09285","8884107449",,
"115645","OPEQUON MOTORS, INC.","http://www.opequonmotors.com","838 EAST MOLER AVENUE","MARTINSBURG","WV","25404-4730",39.4645,-77.9475,"(304) 267-9955","(304) 267-6555",
"228093","BARKSDALE CADILLAC","http://www.barksdalecadillac.com","700 ADCOCK DR","RIDGELAND","MS","39157-4406",32.4057,-90.1441,"(601) 948-5183","(601) 360-1968",
"167650","ARMEN CHEVROLET-SAAB OF ARDMORE","http://www.armencars.com","125 E LANCASTER","ARDMORE","PA","19003-2386",40.00563,-75.2861,"(610) 649-0300","(610) 642-5792",
"00852","Joe Cooper Ford Inc","http://www.joecoopermwc.com","6601 S.E. 29th","Midwest City","OK","73110","35.435300","-97.410600","(866) 372-5879","(405) 813-7106",
"PA088","Outten Kia","HTTP://WWW.OUTTENKIA.COM/","900 S. 4th Street","Hamburg","PA","19526","40.5430951","-75.9786555","610-562-7577",,
"68539","Dominion of Bedford","http://www.dominionofbedford.net","1750 Independence Blvd","Bedford","VA","24523-6610",37.3353,-79.5264,"5405868221",,
"42253","Freeman Scion","http://www.freemanscionofhurst.com","204 Northeast Loop 820","Hurst","TX","76053","32.81193499999999829697117093019187450408935546875","-97.207223999999996522092260420322418212890625","(888) 598-2417",,"scioninternet@freemantoyota.com"
"419404","Ken Garff Motors","http://www.vwdealerorem.com","195 E University Pkwy","Orem","UT","84058","40.2736","-111.6910","8012573282",,
"131181","BEARDMORE CHEVROLET, INC.","http://www.beardmorechevy.net","418 FORT CROOK RD N","BELLEVUE","NE","68005-4655",41.16672,-95.92567,"(402) 734-2525","(402) 738-7615",
"00617","Conroy Motors","http://www.conroymotors.com","1457 Main Street","Java Center","NY","14082","42.650500","-78.384300","(585) 457-3893","(585) 457-3545",
"43174","Tuttle-Click's Tustin Chrysler Dodge Jeep Ram","http://www.tustindodge.com","40 Auto Center Drive","Tustin","CA","92782-8401",33.7259,-117.7987,"7147304600",,
"68274","Garlitch Chrysler Dodge Jeep Ram","http://www.garlitchchryslerdodgejeep.com","2795 N State Hwy 7","North Vernon","IN","47265-7187",39.0248,-85.6513,"8123466800",,
"30014","Lincoln Mitsubishi","WWW.LINCOLNMITSUBISHI.NET","3330 SUPERIOR STREET","LINCOLN","NE","68504",40.85741,-96.66948,"(402)435-3000","(402)435-1390",
"256324","VADEN CHEVROLET BUICK GMC","http://www.mygmsuperstore.com","103 ROBERT SMALLS PKWY","BEAUFORT","SC","29906-4218",32.43433,-80.71063,"(843) 525-4100","(843) 525-4169",
"26718","BMW Santa Barbara","http://www.bmwsantabarbara.com","402 S Hope Ave","Santa Barbara","CA","93105-4000",34.4346775,-119.7471786,"(805)682-2000","(805)563-9158",
"164042","MARTHALER CHEVROLET OF GLENWOOD","http://www.glenwoodchevy.com","2200 ST HWY 29 N","GLENWOOD","MN","56334-1123",45.67408,-95.38744,"(320) 634-4507","(320) 634-4500",
"04149","Brad Francis Ford","http://www.bradfrancisfordloslunas.com","499 Emilio Lopez Road NW","Los Lunas","NM","87031","34.815981","-106.758262","(505) 866-3185","(505) 866-3163",
"221230","AUTRY MORLAN, INC.","http://www.morlangm.com","2505 E MALONE AVE","SIKESTON","MO","63801-3805",36.8896,-89.5427,"(573) 471-4515","(573) 472-0329",
"112949","POYNTER CHEVROLET-BUICK-CADILLAC-GMC TRUCK INC","http://www.bobpoyntergm.com","1209 E TIPTON","SEYMOUR","IN","47274-3531",38.9581,-85.8724,"(812) 522-4187","(812) 523-3341",
"119060","CLAUDE NOLAN CADILLAC, INC.","http://www.claudenolan.com","4700 SOUTHSIDE BLVD","JACKSONVILLE","FL","32216-6359",30.25847,-81.55648,"(904) 642-5111","(904) 642-9573",
"285493","WEBB CHEVROLET PLAINFIELD, INC.","http://www.webbchevyplainfield.com","16140 S LINCOLN HWY","PLAINFIELD","IL","60586-5132",41.5897,-88.1825,"(815) 436-2071","(815) 436-2734",
"132364","HENRY MARTENS CHEVROLET BUICK GMC","http://www.martenschevy.com","315 CHOCTAW","LEAVENWORTH","KS","66048-2755",39.3165,-94.9119,"(913) 682-3999","(913) 682-7530",
"13022","Craig Toyota","http://www.craigtoyota.com","258 Clifty Drive","Madison","IN","47250",38.775079,-85.391065,"8122733135","8122736933",
"GA068","TENNESON HYUNDAI","www.tennesonhyundai.com","2520 NORTH COLUMBIA STREET","Milledgeville","GA","31061",33.115001,-83.2605109,"478-452-7001","478-452-0011","sales@tennesonhyundai.com"
"20176","Velde Ford Sales Inc","http://www.veldefordsalesinc.com","2200 N. 8th Street","Pekin","IL","61554","40.596910","-89.639299","(309) 347-3111","(309) 347-6857",
"03573","Gwinnett Place Ford Lincoln","http://www.gwinnettfordatlanta.com","3230 Satellite Boulevard","Duluth","GA","30096","33.961636","-84.120003","(770) 476-2090","(770) 497-1591",
"FL010","Century Kia","http://WWW.CENTURY-KIA.COM","4340 W. Hillsborough Ave.","Tampa","FL","33614","27.995523","-82.514234","813-872-0210",,
"TX026","Huffines Kia Denton","HTTP://WWW.KIAOFDENTON.COM/","5150 I-35 E South","Denton","TX","76210","33.15905317","-97.07052872","972-434-3090",,
"63053","Lagers Incorporated","http://www.lagerschryslerdodgejeep.com","910 North Minnesota Avenue","St Peter","MN","56082-2302",44.335,-93.9496,"5079314070",,
"67600","Otto's BMW","http://www.ottosbmw.com","1275 Wilmington Pike","West Chester","PA","19382-8446",39.9087,-75.5691,"(866)265-7073","(610)399-4172",
"04053","Scion of Clovis","http://www.scionofclovis.com","895 West Shaw Avenue","Clovis","CA","93612","36.80928000000000110958353616297245025634765625","-119.7294700000000062800609157420694828033447265625","(866) 921-3480",,"ScionEcom04053@toyota.com"
"12088","K.C. Summers Scion","http://www.kcsummersscion.com","117 South 19th Street","Mattoon","IL","61938","39.48254399999999719739207648672163486480712890625","-88.3778400000000061709215515293180942535400390625","(877) 356-5758",,"ScionEcom12088@toyota.com"
"266521","D&D","http://www.ddcbg.com","1511 RAILROAD AVENUE","KEWANEE","IL","61443-1502",41.2561,-89.8996,"(309) 853-4436",,
"MD038","OURISMAN HYUNDAI","www.ourismanhyundai.com","3516 LAUREL FORT MEADE RD","LAUREL","MD","20724",39.1010368,-76.8224103,"301-725-4400","301-725-9599","bstark@ourismanmahy.dealerspace.com"
"05218","Republic Ford Lincoln, Inc.","http://www.RepublicLincoln.net","1740 US Hwy 60 E","Republic","MO","65738","37.134969","-93.450037","(417) 732-2626","(417) 732-9843",
"119057","ED MORSE CADILLAC","http://www.edmorsecadillactampa.com","101 E FLETCHER AVE","TAMPA","FL","33612-3404",28.06828,-82.45887,"(866) 606-0813","(813) 969-0771",
"063B","SANTA CRUZ NISSAN","http://www.santacruznissan.com/","1616 SOQUEL AVE","SANTA CRUZ","CA","95062","36.981499","-122.003959","831-426-5100","831-426-1230",
"62901","Lexus of Cherry Hill","http://www.lexusofcherryhill.com","1230 Route 73 South","Mt. Laurel","NJ","08054",39.9217,-74.94757,"888.473.4084","856-608-6065","lexus@lexusofcherryhill.com"
"407320","Low Country Volkswagen, LLC","http://www.lowcountryvw.com","1001 Johnnie Dodds Blvd","Mount Pleasant","SC","29464","32.8107","-79.8667","8438818555",,
"42290","Lithia Scion of Odessa","http://www.odessascion.com","5050 John Ben Shepperd Pk","Odessa","TX","79762","31.9013029999999986330294632352888584136962890625","-102.33647999999999456122168339788913726806640625","(888) 878-2295",,"scioninternet@lithiatoyotaofodessa.com"
"65694","South Hills Chrysler Dodge Jeep Ram","http://www.southhillschryslerjeep.net","3344 Washington Road","McMurray","PA","15317-3005",40.2889,-80.1142,"7249414300",,
"08380","Timberline Auto Center","http://www.timberford.com","617 Mineral Ave","Libby","MT","59923","48.389650","-115.553070","(406) 293-4128","(406) 293-9033",
"08919","Florence & White Ford","http://www.florenceandwhiteford.com","710 West Broad Street","Smithville","TN","37166","35.960342","-85.838778","(615) 597-2300","(615) 597-1169",
"190917","NIMNICHT BUICK GMC","http://www.nimnichtbuickgmc.com","11503 PHILIPS HIGHWAY","JACKSONVILLE","FL","32256-1639",30.1576,-81.5303,"(904) 733-1616","(904) 730-3059",
"090542","Mark Miller Subaru","http://www.markmiller.subaru.com","3535 S State St","Salt Lake City","UT","84115","40.694166","-111.888165","8012683734",,
"07012","Hertrich Toyota Scion","http://www.hertrichscion.com","1367 Bay Road","Milford","DE","19963","38.95864199999999755164026282727718353271484375","-75.4287020000000012487362255342304706573486328125","(866) 976-8026",,"ScionEcom07012@toyota.com"
"5358","COYLE NISSAN","http://www.coylenissan.com","1400 LEISURE WAY","CLARKSVILLE","IN","47129","38.324668","-85.756228","812-218-1400","812-218-1152",
"67675","Taylor Automotive","http://www.taylorautomotive.net","11989 Highway 22 East","Martin","TN","38237-5690",36.3653,-88.8504,"7315879544",,
"06543","Superior Ford","http://www.superiorfordzachary.com","4303 Hwy 19","Zachary","LA","70791","30.645918","-91.150695","(225) 654-2611","(225) 654-2616",
"287364","TRADITION CHEVROLET CADILLAC BUICK GMC","http://www.traditioncarsnewark.com","808 W UNION ST","NEWARK","NY","14513-9724",43.0478,-77.1146,"(315) 331-1010","(315) 331-8421",
"43493","C. Classic Dodge Chrysler Jeep","http://www.cclassicdodgechryslerjeep.com","1238 South Second Street","Clearfield","PA","16830-3306",41.007,-78.4527,"8147652500",,
"5142","BERTERA NISSAN","http://www.berteranissan.com/","569 OXFORD ST S","AUBURN","MA","01501","42.182575","-71.851188","508-832-9611","508-832-8813",
"10104","AutoNation Toyota Thornton Road","http://www.autonationtoyotathorntonroad.com","1000 Blairs Bridge Road","Lithia Springs","GA","30122",33.772745,-84.605649,"7706746082","7709413404",
"09158","Santa Monica Ford Lincoln","http://www.santamonicalincoln.com","1230 Santa Monica Blvd.","Santa Monica","CA","90404","34.022693","-118.486463","(310) 451-1588","(310) 394-0643",
"CT030","Premier Kia","http://WWW.PREMIERKIACT.COM","165 North Main Street","Branford","CT","06405","41.2878822","-72.8128897","877-895-7760",,
"08799","Richmond Ford Lincoln","http://www.richmondford.net","4600 West Broad Street","Richmond","VA","23230","37.577945","-77.489070","(800) 501-0906","(804) 358-2650",
"116225","THOMPSON SALES COMPANY","http://www.thompsonsalesco.com","1555 E INDEPENDENCE","SPRINGFIELD","MO","65804-3739",37.1429,-93.2683,"(417) 866-6611","(417) 829-6856",
"AC3TG","North Point Volvo","http://www.littlerockvolvo.com","1500 North Shackleford Rd","Little Rock","AR","72211",34.7664,-92.39603,"(501) 224-3200",,"sales@northpointauto.dealerspace.com"
